answerId,text,identificatorKey,identificatorId,identificatorReadableName,identificatorDescription,answer_configId,type,customer,virtualIntentName,intent,entityName,normalizedEntityValue,answer_channel,redirect_to_config,readable_redirect_to_config,cancelButtonLabel,entityId,entity_key,adaptive_cards_length,cards_length,button_length,buttons
102121,"In der Regel bitten wir Sie **einmal im Jahr**, uns Ihren aktuellen Zählerstand mitzuteilen. Entweder kommt jemand vom Netzbetreiber bei Ihnen vorbei und liest den Zähler ab oder Sie erhalten eine Ablesekarte **per Post** ?? oder **E-Mail** ??.",intro1,80,Intro ,"Erste Nachricht, die erscheint",50296,ReadingTimeDialog,thuegaenergie,Turnus Zählerstandserfassung,MR_readingTime,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102122,"Wenn wir **keinen Zählerstand von Ihnen erhalten** haben, müssen wir Ihren Verbrauch auf Grundlage des bisherigen Verbrauches für die Jahresabrechnung schätzen.",intro2,81,Zweite Nachricht,"Zweite Nachricht, die erscheint",50296,ReadingTimeDialog,thuegaenergie,Turnus Zählerstandserfassung,MR_readingTime,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102123,Natürlich können Sie uns Ihren Zählerstand auch zwischendurch jederzeit mitteilen ??.,intro3,82,Dritte Nachricht ,"Dritte Nachricht, die erscheint",50296,ReadingTimeDialog,thuegaenergie,Turnus Zählerstandserfassung,MR_readingTime,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102124,Möchten Sie uns jetzt Ihren Zählerstand mitteilen?,prompt,83,Zählerstand übermitteln,"Nachfrage, ob Zählerstand mitgeteilt werden soll: Ja oder Nein",50296,ReadingTimeDialog,thuegaenergie,Turnus Zählerstandserfassung,MR_readingTime,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102125,Perfekt!,prompt_y,84,Nachricht wenn ZS gemeldet wird,"Nachricht erscheint, wenn Nutzer auf die Frage ob er Zählerstand mitgeteilt werden soll mit Ja antwortet",50296,ReadingTimeDialog,thuegaenergie,Turnus Zählerstandserfassung,MR_readingTime,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102126,Kein Problem. Sie können sich jederzeit bei mir melden.,prompt_n,85,Nachricht wenn kein ZS gemeldet wird,"Nachricht erscheint, wenn Nutzer auf die Frage ob er Zählerstand mitgeteilt werden soll mit Nein antwortet",50296,ReadingTimeDialog,thuegaenergie,Turnus Zählerstandserfassung,MR_readingTime,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
117222,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",beforePrompt,86,Text vor Zählerstandsformular,"Nachricht, die vor Beginn der Zählerstandsabfrage angezeigt wird",69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117223,Vertragskontonummer*,contractAccountNumberLabelPower,943,Vertragskontonummer,Die Beschriftung des Felds: Vertragskontonummer [Strom],69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117224,Vertragskontonummer*,contractAccountNumberLabelGas,944,Vertragskontonummer,Die Beschriftung des Felds: Vertragskontonummer [Gas],69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117227,Zählernummer*,meterNumberLabel,462,Zählernummer,Die Beschriftung des Felds: Zählernummer [Strom] ,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117228,Zählernummer*,meterNumberLabelGas,471,Zählernummer,Die Beschriftung des Felds: Zählernummer [Gas] ,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117229,? Der Zählerstand scheint leider nicht plausibel zu sein ?? Bitte den Zählerstand zur Bestätigung **unten im Chat** eintippen ??,plausiPromptText,728,Nachricht vor Plausi-Abfrage,"Dieser Text wird angezeigt, wenn der Zählerstand nicht plausibel war (nur bei Backend-Anbindungen).",69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117230,? Der Zählerstand (HT) scheint nicht plausibel zu sein ?? Bitte den Zählerstand zur Bestätigung unten im Chat eintippen ??,plausiPromptTextHT,729,Nachricht vor Plausi-Abfrage (HT),"Dieser Text wird angezeigt, wenn der Zählerstand nicht plausibel war (nur bei Backend-Anbindungen). Der Text bezieht sich auf die Bestätigungsabfrage des HT Wertes.",69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117231,? Der Zählerstand (NT) scheint nicht plausibel zu sein ?? Bitte den Zählerstand zur Bestätigung unten im Chat eintippen ??,plausiPromptTextNT,730,Nachricht vor Plausi-Abfrage (NT),"Dieser Text wird angezeigt, wenn der Zählerstand nicht plausibel war (nur bei Backend-Anbindungen). Der Text bezieht sich auf die Bestätigungsabfrage des NT Wertes.",69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117232,20012345,contractAccountNumberPlaceholderPower,953,Platzhalter Vertragskontonummer Strom,Platzhalter für die Vertragskontonummer iin der ZS-Erfassung für die Sparte Strom,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117233,1001234,customerNumberPlaceholderPower,958,Platzhalter Kundennummer Strom,Platzhalter für die Kundennummer iin der ZS-Erfassung für die Sparte Strom,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117234,20012345,contractAccountNumberPlaceholderGas,954,Platzhalter Vertragskontonummer Gas,Platzhalter für die Vertragskontonummer iin der ZS-Erfassung für die Sparte Gas,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117235,1001234,customerNumberPlaceholderGas,959,Platzhalter Kundennummer Gas,Platzhalter für die Kundennummer iin der ZS-Erfassung für die Sparte Gas,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117236,z.B. 00-12345,meterNumberPowerPlaceholder,936,Platzhalter Zählernummer Strom,Platzhalter für Zählernummern in der ZS-Erfassung für die Sparte Strom,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117237,z.B. 00-12345,meterNumberGasPlaceholder,937,Platzhalter Zählernummer Gas,Platzhalter für Zählernummern in der ZS-Erfassung für die Sparte Gas,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117238,"Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",errorText,865,Error - Text,"Die Nachricht wird angezeigt, wenn der Zählerstand nicht per API geändert werden konnte und stattdessen per Email versendet wurde.",69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Kundenservice"", ""value"": ""Kundenservice"", ""answer_config"": 50385, ""identificator"": null}]"
117239,Ihr Zählerstand ist immer noch unplausibel. Bitte melden sie sich beim Kundenservice ??,unSuccessMeterCountText,905,Wenn Zählerstand zum 2. Mal unplausibel,Der User bekommt eine Nachricht wenn der Zählerstand zum zweiten Mal unplausibel ist.,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117240,Zählerstand: NT (kWh),showHtNtPowerAdvMeterRead,651,Checkbox Opt-In,Anzeige des Toggle-Buttons für HT/NT Zähler in der ZS-Erfassung,69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
117241,? Vielen Dank für die Eingabe Ihres Zählerstandes! Ihre Daten wurden erfolgreich erfasst und in unserem System hinterlegt ??.,ending,88,Letzte Nachricht in ZS-Erfassung,"Abschließende Nachricht in der ZS-Erfassung (z.B. ""Vielen Dank für Ihre Eingabe..."")",69022,ExecuteAdvancedMeterReadingDialog,thuegaenergie,Erfassung der Zählerstände,MR_tellMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
102129,"Sollte Ihre **Zählernummer falsch** sein, können Sie diese gerne korrigieren.\  Bitte schreiben Sie uns hierfür eine **E-Mail** an:\ ?? [service@thuega-energie.de](mailto:service@thuega-energie.de)",,0,,,50300,multi,thuegaenergie,Zählernummer korrigieren,MR_wrongMeterNumber,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102117,"Sie haben nicht alle Informationen für Ihren Umzug vorliegen? Kein Problem, wir können Ihren Umzug trotzdem vormerken.",,0,,,50301,multi,thuegaenergie,Umzugsinformationen fehlen,MV_absentInfoForMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102118,"Fehlende Informationen können Sie auch problemlos nachreichen. Reichen Sie diese am besten ein, nachdem Sie die **Schlüssel erhalten bzw. übergeben** ?? haben.",,0,,,50301,multi,thuegaenergie,Umzugsinformationen fehlen,MV_absentInfoForMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102104,"Sie sind **bereits umgezogen**? Keine Sorge, Ihre Energieversorgung ist immer gesichert.\ \ Sehr gerne versorgen wir Sie auch in Ihrem **neuen Zuhause** ??.",intro1,34,Intro ,Erste Nachricht bei Adressänderung nach Umzug,50302,AfterMovingInfoDialog,thuegaenergie,Nachträgliche Umzugsmeldung,MV_afterMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102105,"Was Sie tun müssen? Wir benötigen ein paar Angaben von Ihnen, wie z.B. Ihre **Kundennummer** und **Kontaktinformationen** sowie Ihre neue und auch alte **Adresse**. ",intro2,35,Zweite Nachricht,Zweite Nachricht  bei Adressänderung nach Umzug,50302,AfterMovingInfoDialog,thuegaenergie,Nachträgliche Umzugsmeldung,MV_afterMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102106,Sind Sie bereits umgezogen und möchten uns Ihren **Umzug mitteilen**?,prompt,36,Kundenstatusabfrage,"Abfrage, ob der Benutzer bereits Kunde ist (Umzug)",50302,AfterMovingInfoDialog,thuegaenergie,Nachträgliche Umzugsmeldung,MV_afterMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102107,"Kein Problem.\ Aber denken Sie daran ?: Erfolgt die **Anmeldung später als 6 Wochen** nach Ihrem Umzug und wurde bereits Energie bezogen, übernimmt der zuständige Grundversorger Ihre Versorgung.",prompt_n,42,Nachricht bei Auswahl von Nein,Nachricht die bei Klicken auf [Nein] erscheint,50302,AfterMovingInfoDialog,thuegaenergie,Nachträgliche Umzugsmeldung,MV_afterMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102114,"Bei uns haben Sie die Möglichkeit, Ihren **Vertrag mitzunehmen**. Wir würden Sie sehr gerne auch in Ihrem neuen Zuhause mit Energie ? beliefern!   Prüfen Sie anhand der Übersicht über unser **Versorgungsgebiet**, ob dies möglich ist!",,0,,,50304,multi,thuegaenergie,Vertragskündigung bei Umzug,MV_cancelContractWhenMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Versorgungsgebiet ?"", ""value"": ""https://www.thuega-energie-gmbh.de/ueber-uns/portrait/grundversorgungs-gebiete"", ""answer_config"": null, ""identificator"": null}]"
102115,"**Umzug direkt melden**:   Hier können Sie uns Ihren Umzug, oder Ihren Auszug ganz einfach direkt melden",,0,,,50304,multi,thuegaenergie,Vertragskündigung bei Umzug,MV_cancelContractWhenMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Umzug direkt melden"", ""value"": ""Umzug melden"", ""answer_config"": 50308, ""identificator"": null}]"
102116,"Damit wir Sie pünktlich mit Strom und Erdgas im neuen Zuhause versorgen können, **melden Sie uns Ihren Umzug**, sobald Sie die **Schlüssel erhalten** ?? bzw. übergeben haben.",,0,,,50304,multi,thuegaenergie,Vertragskündigung bei Umzug,MV_cancelContractWhenMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102109,"Wenn Ihr neuer Wohnort in unserem Grundversorgungsgebiet liegt, haben Sie die Möglichkeit, Ihren **Vertrag mitzunehmen**. Wir würden Sie sehr gerne auch in Ihrem neuen Zuhause mit Energie ? beliefern!  Prüfen Sie anhand der Übersicht über unser **Versorgungsgebiet**, ob dies möglich ist!",,0,,,50305,multi,thuegaenergie,Vertrag bei Umzug beibehalten,MV_continueContractAfterMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Versorgungsgebiet ?"", ""value"": ""https://www.thuega-energie-gmbh.de/ueber-uns/portrait/grundversorgungs-gebiete"", ""answer_config"": null, ""identificator"": null}]"
102110,**Umzug direkt melden**:   Hier können Sie uns Ihren Umzug ganz einfach direkt melden,,0,,,50305,multi,thuegaenergie,Vertrag bei Umzug beibehalten,MV_continueContractAfterMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Umzug melden"", ""value"": ""Umzug melden"", ""answer_config"": 50308, ""identificator"": null}]"
102111,"Damit wir Sie pünktlich mit Strom und Erdgas im neuen Zuhause versorgen können, **melden Sie uns Ihren Umzug**, sobald Sie die **Schlüssel erhalten** ?? bzw. übergeben haben.",,0,,,50305,multi,thuegaenergie,Vertrag bei Umzug beibehalten,MV_continueContractAfterMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102273,"Als Bestandskunde können Sie Ihren **Auszug** direkt im **Kundenportal** melden.  Es würde uns sehr freuen, wenn wir Sie auch in Ihrem neuen Zuhause mit Energie beliefern dürfen. Nutzen Sie hierfür unseren **Umzugsservice**.",isClient,374,Benutzer ist Kunde,"Nachricht, die erscheint, wenn Benutzer Kunde ist",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,2,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Kundenportal ?"", ""value"": ""https://www.thuega-energie-gmbh.de/kundenportal"", ""answer_config"": null, ""identificator"": null}, {""type"": ""openUrl"", ""order"": 2, ""title"": ""Umzugsservice ?"", ""value"": ""https://www.thuega-energie-gmbh.de/service/umzug-melden"", ""answer_config"": null, ""identificator"": null}]"
102274,Sie möchten in Ihrer **neuen Wohnung** von uns mit Energie versorgt werden?  Gerne beliefern wir Sie **innerhalb unseres Versorgungs­gebietes.**  Hier können Sie sich ganz einfach **anmelden**.,isGuest,375,Benutzer ist kein Kunde,"Nachricht, die erscheint, wenn Benutzer kein Kunde ist",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Einzug melden ?"", ""value"": ""https://www.thuega-energie-gmbh.de/service/umzug-melden/einzug-melden"", ""answer_config"": null, ""identificator"": null}]"
102275,Sind Sie bereits Kunde bei uns?,askIfCustomer,64,Kundenstatusabfrage,"Stellt die Frage, ob der Benutzer bereits ein Kunde ist.",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102276,Zum Tarifrechner,redirectionChoiceCalculator,527,Weiterleitung Tarifrechner,"Wenn der Nutzer diese Möglichkeit auswählt, wird er auf den Tarifrechner weitergeleitet (Link)",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102277,Einzug melden,redirectionChoiceDataInput,528,Auswahl: Eingabe im Chatbot,"Wenn der Nutzer diese Möglichkeit auswählt, kann er seine Umzugsdaten in den AdaptiveCards des Chatbots eingeben.",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102278,Möchten Sie sich Ihren persönlichen Tarif berechnen lassen oder mir hier direkt Ihren Einzug mitteilen?,redirectionChoiceText,526,Weiterleitung Tarifrechner,"Der Text für die Weiterleitung zum Tarifrechner - Dialog. Die Weiterleitung wird nicht angezeigt, wenn der Text nicht festgelegt ist.",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102279,Vor- und Nachname,customerNameInMoving,645,Kundenname,Die Beschriftung des Felds: Kundenname im Umzugsdialog,50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102280,Straßenname,moveOutStreetName,646,Auszug Straße,Die Beschriftung des Felds: Straßen im Auszug ,50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102281,Hausnummer,moveOutStreetNo,647,Auszug Hausnummer,Beschriftung des Hausnummer-Felds im Auszug ,50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102282,Postleitzahl,moveOutZipCode,648,Auszug PLZ,Die Beschriftung des Felds: PLZ im Auszug ,50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102283,Ort,moveOutCity,649,Auszug Stadt,Die Beschriftung des Ort-Felds im Auszug ,50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102284,z.B. ES1207445544,contractNumberPlaceholder,658,Platzhalter Vertragsnummer Umzug,"Platzhalter, welcher im Feld für die Vertragsnummer steht (Umzug)  ",50306,ExecuteMovingDialog,thuegaenergie,Umzug,MV_executeMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102100,"Sie ziehen um. Dann melden Sie uns Ihren Ein-, Um- oder Auszug ganz einfach über unseren **Umzugsservice**.",intro1,25,Intro ,"Erste Nachricht, wenn Kunde Umzug melden will",50308,GeneralMovingInfoDialog,thuegaenergie,Umzugsmitteilung,MV_generalMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102101,,intro2,26,Zweite Nachricht,"Zweite Nachricht, wenn Kunde Umzug melden will",50308,GeneralMovingInfoDialog,thuegaenergie,Umzugsmitteilung,MV_generalMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102102,Möchten Sie Ihren Umzug jetzt bei uns melden?,prompt,27,Umzug melden,Umzug jetzt melden? Ja oder Nein-Abfrage,50308,GeneralMovingInfoDialog,thuegaenergie,Umzugsmitteilung,MV_generalMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102103,"Alles klar. Damit bei Ihrem Umzug nichts schiefgeht und wir Sie pünktlich mit Strom und Erdgas im neuen Zuhause versorgen können, **melden Sie uns Ihren Umzug** sobald Sie die **Schlüssel erhalten** ?? bzw. übergeben haben.",prompt_n,33,Nachricht wenn kein Umzug gemeldet wird,"Nachricht, die erscheint, wenn Frage, ob Benutzer den Umzug melden will  mit ""Nein"" beantwortet wird",50308,GeneralMovingInfoDialog,thuegaenergie,Umzugsmitteilung,MV_generalMovingInfo,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
105203,"Zu diesem Anliegen kann ich Ihnen aktuell leider noch keine Auskunft geben. Einige Themen, bei denen ich Ihnen weiterhelfen kann, sind im **Menü** zusammengestellt.",,0,,,56368,multi,thuegaenergie,Kein Umzug,MV_noMoving,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Menü aufrufen"", ""value"": ""Menü aufrufen"", ""answer_config"": 50220, ""identificator"": null}]"
102155,"Sofern Sie eine Frage zur Leerstandsmeldung haben, wenden Sie sich bitte an unseren Kundenservice.",,0,,,50310,multi,thuegaenergie,Leerstandsmeldung,MV_reportEmptyFlat,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Kundenservice"", ""value"": ""Kundenservice"", ""answer_config"": 50385, ""identificator"": null}]"
102108,"Ihren **Einzug** können Sie bei uns i.d.R. bis zu vier Wochen rückwirkend oder auch gerne vorher bis zu 2 Monate im Voraus melden ??   Damit bei Ihrem Umzug nichts schiefgeht und wir Sie pünktlich im neuen Zuhause mit Energie versorgen können, **melden Sie uns Ihren Umzug**, sobald Sie die **Schlüssel erhalten ??** bzw. übergeben haben.",intro,43,Intro ,Erklärung wann Umzug gemeldet werden soll mit anschließender Frage ob Umzug gemeldet werden soll: Ja oder Nein,50311,TimeTillMovingDialog,thuegaenergie,Fristen für Umzugsmeldung,MV_timeTillMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102265,Möchten Sie Ihren Umzug jetzt bei uns melden?,prompt,671,Umzug melden,Umzug jetzt melden? Ja oder Nein-Abfrage,50311,TimeTillMovingDialog,thuegaenergie,Fristen für Umzugsmeldung,MV_timeTillMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102266,"Alles klar ??. Damit bei Ihrem Umzug nichts schiefgeht und wir Sie pünktlich mit Strom und Erdgas im neuen Zuhause versorgen können, **melden Sie uns Ihren Umzug** sobald Sie die **Schlüssel erhalten** ?? bzw. übergeben haben.",prompt_n,672,Nachricht wenn kein Umzug gemeldet wird,"Nachricht, die erscheint, wenn Frage, ob Benutzer den Umzug melden will  mit ""Nein"" beantwortet wird",50311,TimeTillMovingDialog,thuegaenergie,Fristen für Umzugsmeldung,MV_timeTillMoving,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102112,"Wenn Sie sich **frühzeitig** um den Umzug Ihrer Energie kümmern, vermeiden Sie unnötigen Stress und haben mehr Zeit für andere Angelegenheiten ??.",,0,,,50313,multi,thuegaenergie,Warum man Umzug melden sollte,MV_whyTellMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102113,"Wenn Sie Ihren **Umzug nicht anmelden**, übernimmt der zuständige **Grundversorger** Ihre Versorgung.  Um zu prüfen, ob Sie Ihren aktuellen Vertrag mitnehmen können, melden Sie Ihren Umzug bitte rechtzeitig. ",,0,,,50313,multi,thuegaenergie,Warum man Umzug melden sollte,MV_whyTellMoving,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
127229,"Zu diesem Anliegen kann ich Ihnen aktuell leider noch keine Auskunft geben. Einige Themen, bei denen ich Ihnen weiterhelfen kann, sind im **Menü** zusammengestellt. Alternativ finden Sie weitere Fragen und Antworten in unserem **FAQ-Bereich**.",,0,,,87483,multi,thuegaenergie,Neuer Eigentümer/Mieter,newHouseOwner,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
102044,"Das habe ich leider nicht verstanden.\ Am besten verstehe ich Sie, wenn Sie Ihr Anliegen **kurz** und **prägnant** formulieren, wie z.B. *“Zählerstand melden”*. ??\ Alternativ können Sie meine menschlichen ##colleagueplural## im **Live-Chat** erreichen.",firstMiss,15,Erste unklare Eingabe ,"Nachricht erscheint, wenn Bot die Anfrage zum ersten Mal nicht verstanden hat",50214,FallbackDialog,thuegaenergie,unklare Eingabe,None,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
102045,"Ich bin mir nicht ganz sicher, was Sie meinen.\ Am besten kenne ich mich mit energiewirtschaftlichen Themen aus.??\ Über das *Menü* können Sie die wichtigsten Themen erkunden. ??\  Alternativ können Sie meine menschlichen ##colleagueplural## im **Live-Chat** erreichen. ",secondMiss,16,Zweite unklare Eingabe ,"Nachricht erscheint, wenn Bot die Anfrage zum zweiten Mal nicht verstanden hat",50214,FallbackDialog,thuegaenergie,unklare Eingabe,None,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Menü"", ""value"": ""Menü"", ""answer_config"": 50220, ""identificator"": null}]"
102285,"Tut mir leid, hierbei kann ich Ihnen gerade nicht helfen.  Gerne können Sie Kontakt zu meinen menschlichen ##colleagueplural## aufnehmen. Hierfür steht ihnen auch unser **Live-Chat** zu Verfügung.",alternateMessage,507,Alternative zu Kontaktformular,"Anzeige eines alternativen Texts statt Anzeige des Kontaktformulars, wenn der Bot die Eingaben mehrmals nicht verstanden hat",50214,FallbackDialog,thuegaenergie,unklare Eingabe,None,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,2,"[{""type"": ""messageBack"", ""order"": 2, ""title"": ""Kontakt"", ""value"": ""Kontakt"", ""answer_config"": 50365, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 1, ""title"": ""Live-Chat"", ""value"": ""Live-Chat"", ""answer_config"": 50218, ""identificator"": ""showIfOpen""}]"
104550,"Könnten Sie Ihre Frage etwas kürzer formulieren? Am besten verstehe ich Eingaben, die nur Ihr zentrales Anliegen enthalten, z.B. “Zählerstand mitteilen” oder “Abschlag ändern”. ??",lengthExceeded,904,Zu lange Nachricht,"Nachricht erscheint, wenn der Nutzer eine zu lange Nachricht eingegeben hat und der Bot nichts interpretieren kann",50214,FallbackDialog,thuegaenergie,unklare Eingabe,None,noneEntity,noneNormalizedValue,default,0,,? Auswahl beenden,0,,,0,0,
